ShooterID,Solo,Fatalities,LocationCrimeRate,ServedMilitary,ServedLawEnforcement,Gender_Male,Ethnicity_White,Motive_Personal Target,Weapon_Handgun,WealthClass_Low,StatedReligion_Christian,EducationLevel_High School,Ethnicity_Black,Motive_Organizational Target,Weapon_Rifle,WealthClass_Middle,StatedReligion_Muslim,EducationLevel_Some College,Ethnicity_Hispanic,Motive_Religious,Weapon_Multiple,WealthClass_High,StatedReligion_Other,EducationLevel_Graduate
343,True,1,17.178762006713058,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
344,True,0,20.922756515985185,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
345,True,1,27.710549762839378,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
346,True,2,30.030464440795615,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
347,True,0,30.307517883181987,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
348,True,0,26.041831152965713,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
349,True,3,25.120312629057313,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
350,True,1,22.962634746005914,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
351,True,1,23.89180538083319,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
352,False,3,17.244071418357333,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
353,True,2,15.909005582888465,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
354,True,2,19.98312771294524,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
355,True,0,19.149076887375358,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
356,True,1,17.733859753363625,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
357,True,1,23.481937237283578,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
358,True,1,24.776526042852552,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
359,False,4,20.442034431459238,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
360,True,1,27.38765040527631,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
361,True,0,14.291554429332475,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
362,True,0,19.03170270360141,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
363,True,2,16.415888396985977,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
364,True,1,10.6673169146347,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
365,False,2,19.586596570786504,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
366,True,0,19.39126245808358,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
367,False,2,27.567248716210656,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
368,False,0,23.154058422773886,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
369,True,2,14.879065878353975,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
370,True,1,29.27046283167094,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
371,True,2,26.105168477626766,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
372,True,1,22.91048851734308,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
373,True,0,18.86757950575084,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
374,True,2,15.202803816382602,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
375,True,0,18.138966119644735,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
376,True,0,25.44374309852093,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
377,False,0,29.422931529673043,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
378,True,1,27.716217641360945,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
379,False,3,17.55575289106863,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
380,True,4,14.401912833554944,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
381,True,1,20.70443123455602,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
382,True,0,11.157803172185742,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
383,True,3,21.615838570923906,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
384,False,0,19.261987068506656,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
385,False,0,17.66981749065879,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
386,False,1,12.026484663666022,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
387,True,0,22.568000532848583,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
388,True,1,17.336495801690443,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
389,False,1,14.15041582144856,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
390,False,1,5.638688933591753,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
391,False,1,19.862425474746818,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
392,True,0,28.86125798334872,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
393,True,1,28.30629607273935,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
394,False,1,17.714518717068643,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
395,True,3,16.988939698191096,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
396,False,1,22.34387128037512,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
397,False,0,15.008072804058543,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
398,True,1,21.50895949909733,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
399,False,1,23.830401391923452,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
400,False,2,26.13466611942154,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
401,True,0,19.499229617600236,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
402,False,1,18.98163124911517,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
403,True,0,15.610087066217194,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
404,False,0,15.8655982298007,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
405,True,0,18.867605540492367,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
406,False,1,21.83682753408089,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
407,True,2,24.567923131166246,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
408,True,0,15.984105246598276,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
409,False,0,27.46344284479761,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
410,True,0,18.644381994787157,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
411,True,2,19.89316352825782,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
412,False,1,16.263941604260882,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
413,False,2,7.878798698635292,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
414,True,2,24.42022698180525,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
415,True,1,23.684219485462165,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
416,True,3,18.593362214408934,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
417,True,1,20.33495358612436,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
418,True,1,22.579696088520496,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
419,True,0,12.187270715567287,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
420,False,0,17.354736613268525,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
421,False,0,23.971323398109135,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
422,False,1,13.728552884153753,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
423,True,1,21.467789660833148,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
424,True,0,13.217090976882975,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
425,True,2,22.332149912167633,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
426,True,2,19.821792588512583,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
427,True,3,11.924340920472453,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
428,False,1,25.823696772285857,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
429,True,0,16.327042116009753,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
430,True,0,15.948737814928094,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
431,True,2,21.002845986154714,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
432,False,1,25.743186747143575,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
433,True,0,14.920890905108015,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
434,True,1,20.30839924923986,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
435,True,0,22.144082501652864,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
436,False,2,23.46552803631572,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
437,True,1,20.882207776386124,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
438,False,2,18.164860804583387,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
439,False,0,15.862048896756402,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
440,True,2,20.430719415231874,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
441,True,2,14.639304940071966,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
442,False,0,5.393247582526964,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
443,True,2,22.182799020788337,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
444,True,0,24.519674205430977,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
445,False,1,8.185337822290808,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
446,False,2,14.951346476450311,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
447,False,2,23.095771305025988,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
448,False,0,30.287477348558493,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
449,True,1,20.10396853837704,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
450,True,2,16.35998529385433,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
451,False,1,19.0855177944758,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
452,True,1,26.874382095740923,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
453,True,2,16.770179104377323,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
454,False,0,16.00403996674873,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
455,True,0,17.58628238908984,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
456,True,1,15.233356958706437,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
457,True,1,20.613351579973976,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
458,True,0,28.123392292347802,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
459,True,2,21.615396365580146,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
460,True,0,18.738232489368563,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
461,True,0,18.54094365542228,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
462,True,2,12.184045956516716,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
463,False,3,24.415548885735795,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
464,True,0,19.61081401493599,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
465,False,0,19.09760043204687,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
466,True,0,35.965537839224304,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
467,True,0,21.49376454182843,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
468,False,2,16.24104474952408,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
469,True,0,17.868212018972283,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
470,False,2,25.742228545983775,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
471,True,1,20.56635205268882,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
472,False,0,12.808610108413166,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
473,True,2,24.59614467287602,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
474,False,3,16.65927957230503,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
475,True,1,29.366488881087726,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
476,False,1,25.400240328573243,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
477,True,0,17.763390521706246,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
478,True,0,26.405081808675565,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
479,False,1,20.339277552637018,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
480,True,2,24.263868375611096,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
481,True,1,22.423664086472375,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
482,True,1,15.768216725045633,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
483,True,4,16.78225083841269,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
484,True,2,25.149804087905807,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
485,True,0,18.326123339467294,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
486,False,3,17.981757683790015,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
487,True,1,15.224387103253235,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
488,True,1,22.117995327967307,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
489,False,2,30.312624596215727,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
490,False,2,14.662335428728635,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
491,True,2,20.12109728336379,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
492,True,1,27.061102777077146,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
493,True,0,19.601793043771423,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
494,True,3,22.26185898124867,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
495,True,1,14.688032359265602,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
496,True,0,22.141535486038244,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
497,True,1,19.064278674977256,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
498,True,0,24.928649978399314,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
499,False,0,25.936930257823754,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
500,False,1,32.94781821009307,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
501,True,3,44.08970085847347,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
502,False,4,54.496608141490974,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
503,False,7,50.21523308161249,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
504,False,3,33.69390844214197,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
505,False,6,45.97932284675942,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
506,True,1,52.34386736517235,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
507,True,4,47.157995352640555,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
508,False,2,32.1728752176647,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
509,False,4,59.245250894783126,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
510,False,6,51.18562535890128,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
511,True,5,53.10617503888864,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
512,True,5,46.687066934752295,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
513,False,11,53.720427817026604,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
514,False,2,62.84374101210692,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
515,False,6,44.8544891146085,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
516,True,5,61.669088937499495,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
517,False,3,52.78994846124405,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
518,True,4,43.91397076374196,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
519,False,10,65.48673446313705,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
520,True,1,52.74148167922253,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
521,True,8,54.73535068141129,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
522,False,3,48.114535266912696,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
523,False,5,44.42571348269338,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
524,True,4,51.174692712730526,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
525,False,11,61.0702460643833,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
526,True,3,47.83238131470018,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
527,True,4,49.81274128098103,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
528,True,3,60.19429930385709,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
529,True,3,47.897712079370315,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
530,False,8,53.571934178183845,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
531,True,1,56.14145354717788,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
532,True,5,48.622533357861116,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
533,False,7,52.16886315239946,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
534,True,3,54.627719443768214,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
535,False,7,47.193593645191115,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
536,True,5,55.710356154929954,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
537,False,7,46.17109741581193,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
538,True,5,45.27438694727656,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
539,True,7,39.3107125742568,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
540,True,5,46.47576359269259,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
541,True,4,44.291481086908455,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
542,True,5,47.19388230621518,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
543,False,11,54.28394842340142,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
544,False,7,37.92028022637428,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
545,False,6,36.17730373789024,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
546,False,3,44.75644548344102,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
547,True,0,53.2286134551066,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
548,True,10,52.022054629137806,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
549,True,5,44.64456366962352,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
550,True,5,58.18585762509523,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
551,False,3,45.391130454171616,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
552,False,4,53.23717790288989,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
553,True,2,47.4604957072608,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
554,True,2,43.91856554304441,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
555,False,7,45.764532483196824,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
556,False,3,55.13800269369491,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
557,True,1,52.52717601599929,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
558,False,3,56.776718646435796,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
559,False,7,52.52690257775957,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
560,True,5,38.72181375778047,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
561,True,5,64.80090384016155,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
562,False,4,52.626183098409285,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
563,False,5,53.602700880717606,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
564,False,5,47.36213624352408,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
565,True,3,57.792248053104956,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
566,True,3,42.34824707579915,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
567,False,6,54.26880354364445,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
568,False,6,35.44256702427072,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
569,True,4,54.74045964945128,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
570,False,9,42.443147118523996,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
571,False,6,51.93896164298988,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
572,False,5,59.50138326722322,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
573,False,5,55.759021621503074,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
574,False,4,58.570671690822934,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
575,True,10,57.84593910553466,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
576,False,6,46.33002079963085,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
577,True,2,54.18831121665498,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
578,False,4,37.92558172840733,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
579,True,3,45.191445074390245,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
580,False,2,59.74858421798836,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
581,True,5,47.30474238301645,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
582,True,6,36.92398679330479,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
583,True,5,64.0958924213195,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
584,True,10,53.93575198218804,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
585,False,5,55.35134754214053,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
586,False,5,43.13671325554672,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
587,False,4,51.98839599370909,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
