id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,expensive,year_last_sold,month_last_sold,day_last_sold,waterfront_No,waterfront_Yes,roof_type_Asphalt,roof_type_Clay,roof_type_Metal
2890100060.0,385000.0,4.0,1.5,2040.0,10726.0,1.0,0.0,3.0,7.0,1380.0,660.0,1954.0,0.0,98177.0,47.772,-122.358,1610.0,10020.0,0.0,2014.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0
7972600860.0,345000.0,4.0,1.0,1550.0,7620.0,1.5,0.0,3.0,7.0,1550.0,0.0,1957.0,0.0,98106.0,47.5287,-122.35,1450.0,7620.0,0.0,2014.0,12.0,10.0,1.0,0.0,0.0,0.0,1.0
8857320070.0,490000.0,3.0,2.75,1980.0,3128.0,2.0,0.0,4.0,9.0,1980.0,0.0,1979.0,0.0,98008.0,47.6109,-122.114,1950.0,2856.0,0.0,2014.0,9.0,17.0,1.0,0.0,1.0,0.0,0.0
4047200695.0,330000.0,3.0,2.5,1600.0,26977.0,2.0,0.0,3.0,8.0,1600.0,0.0,2005.0,0.0,98019.0,47.7736,-121.901,1790.0,27743.0,0.0,2014.0,6.0,18.0,1.0,0.0,1.0,0.0,0.0
1653500070.0,927000.0,4.0,2.75,3300.0,12090.0,2.0,0.0,3.0,8.0,3300.0,0.0,1953.0,0.0,98004.0,47.6294,-122.218,3180.0,12239.0,1.0,2014.0,5.0,12.0,1.0,0.0,1.0,0.0,0.0
1923000030.0,1120000.0,4.0,2.5,3840.0,16619.0,2.0,1.0,4.0,10.0,3840.0,0.0,1983.0,0.0,98040.0,47.5634,-122.213,3600.0,16553.0,1.0,2014.0,7.0,28.0,1.0,0.0,0.0,1.0,0.0
3649100320.0,330000.0,2.0,1.0,1220.0,10000.0,1.0,0.0,5.0,7.0,1220.0,0.0,1950.0,0.0,98028.0,47.7405,-122.241,2000.0,9600.0,0.0,2015.0,4.0,30.0,1.0,0.0,1.0,0.0,0.0
7375300160.0,530000.0,5.0,2.25,2720.0,8800.0,1.0,0.0,4.0,7.0,1500.0,1220.0,1958.0,0.0,98008.0,47.5976,-122.118,2110.0,8800.0,1.0,2015.0,3.0,9.0,1.0,0.0,1.0,0.0,0.0
5175800060.0,365000.0,4.0,2.0,1940.0,25600.0,1.0,0.0,1.0,8.0,1940.0,0.0,1962.0,0.0,98006.0,47.5722,-122.129,2000.0,10071.0,0.0,2014.0,6.0,23.0,1.0,0.0,1.0,0.0,0.0
1604601375.0,378750.0,3.0,2.5,2160.0,3000.0,1.5,0.0,3.0,7.0,1260.0,900.0,1909.0,2011.0,98118.0,47.5644,-122.289,1060.0,3500.0,0.0,2014.0,6.0,19.0,1.0,0.0,0.0,0.0,1.0
2473251090.0,269900.0,4.0,1.75,1530.0,8750.0,1.5,0.0,4.0,7.0,1530.0,0.0,1968.0,0.0,98058.0,47.4556,-122.157,1390.0,8750.0,0.0,2014.0,6.0,19.0,1.0,0.0,1.0,0.0,0.0
9126100861.0,557000.0,3.0,3.5,1710.0,2096.0,2.0,0.0,3.0,8.0,1290.0,420.0,2008.0,0.0,98122.0,47.6055,-122.305,1630.0,1543.0,1.0,2015.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0
3420069065.0,360000.0,4.0,1.75,3730.0,16980.0,1.0,0.0,4.0,7.0,2150.0,1580.0,1974.0,0.0,98022.0,47.1775,-122.022,1880.0,16963.0,0.0,2014.0,8.0,25.0,1.0,0.0,0.0,0.0,1.0
6021501685.0,352000.0,2.0,1.0,940.0,5000.0,1.0,0.0,4.0,7.0,940.0,0.0,1937.0,0.0,98117.0,47.6879,-122.385,1560.0,4500.0,0.0,2015.0,4.0,22.0,1.0,0.0,0.0,1.0,0.0
1151100070.0,437000.0,3.0,2.5,1750.0,22357.0,2.0,0.0,3.0,8.0,1750.0,0.0,1994.0,0.0,98045.0,47.4807,-121.779,2430.0,22357.0,0.0,2015.0,2.0,24.0,1.0,0.0,1.0,0.0,0.0
8856950240.0,322500.0,4.0,2.5,1820.0,6753.0,2.0,0.0,3.0,7.0,1820.0,0.0,1994.0,0.0,98038.0,47.3845,-122.032,1820.0,7107.0,0.0,2014.0,6.0,18.0,1.0,0.0,1.0,0.0,0.0
9385200055.0,650000.0,3.0,3.25,1510.0,2000.0,2.0,0.0,3.0,9.0,1330.0,180.0,2001.0,0.0,98116.0,47.5815,-122.402,1510.0,1352.0,1.0,2014.0,9.0,12.0,1.0,0.0,1.0,0.0,0.0
7821200390.0,450000.0,3.0,2.0,1290.0,1213.0,3.0,0.0,3.0,8.0,1290.0,0.0,2001.0,0.0,98103.0,47.6609,-122.344,1290.0,3235.0,0.0,2014.0,8.0,6.0,1.0,0.0,1.0,0.0,0.0
8078520310.0,278500.0,3.0,2.0,1570.0,5250.0,1.0,0.0,3.0,7.0,1570.0,0.0,1998.0,0.0,98092.0,47.3163,-122.188,1570.0,5250.0,0.0,2015.0,4.0,17.0,1.0,0.0,0.0,1.0,0.0
1565950030.0,364950.0,4.0,2.5,1930.0,6957.0,2.0,0.0,3.0,8.0,1930.0,0.0,1995.0,0.0,98055.0,47.4309,-122.191,2090.0,6996.0,0.0,2015.0,4.0,27.0,1.0,0.0,0.0,0.0,1.0
1560930070.0,840000.0,4.0,3.5,2840.0,40139.0,1.0,4.0,4.0,10.0,2840.0,0.0,1986.0,0.0,98038.0,47.401,-122.026,3180.0,36852.0,1.0,2014.0,9.0,11.0,1.0,0.0,1.0,0.0,0.0
6700400140.0,268000.0,3.0,2.5,1550.0,8134.0,2.0,0.0,3.0,7.0,1550.0,0.0,1991.0,0.0,98031.0,47.404,-122.191,1550.0,8134.0,0.0,2015.0,3.0,18.0,1.0,0.0,1.0,0.0,0.0
2422029094.0,517534.0,2.0,1.0,833.0,143947.0,1.0,0.0,3.0,5.0,833.0,0.0,2006.0,0.0,98070.0,47.3889,-122.482,1380.0,143947.0,1.0,2014.0,7.0,16.0,1.0,0.0,0.0,1.0,0.0
1774220160.0,632925.0,3.0,2.5,2990.0,32239.0,2.0,0.0,4.0,8.0,2990.0,0.0,1978.0,0.0,98077.0,47.7718,-122.095,2990.0,36497.0,1.0,2014.0,11.0,4.0,1.0,0.0,0.0,1.0,0.0
1525200060.0,577500.0,3.0,2.5,2000.0,7251.0,2.0,0.0,3.0,9.0,2000.0,0.0,1995.0,0.0,98034.0,47.7067,-122.2,2450.0,8118.0,1.0,2014.0,7.0,23.0,1.0,0.0,1.0,0.0,0.0
1678400105.0,339000.0,4.0,1.5,2390.0,7480.0,1.5,2.0,3.0,7.0,2390.0,0.0,1920.0,0.0,98178.0,47.504,-122.227,2850.0,6867.0,0.0,2015.0,2.0,12.0,1.0,0.0,0.0,0.0,1.0
3426059070.0,570000.0,3.0,1.75,2910.0,37461.0,1.0,0.0,4.0,7.0,1530.0,1380.0,1967.0,0.0,98052.0,47.7015,-122.164,2520.0,18295.0,1.0,2014.0,9.0,9.0,1.0,0.0,1.0,0.0,0.0
824079032.0,563500.0,4.0,1.75,2085.0,174240.0,1.0,0.0,3.0,7.0,1610.0,475.0,1964.0,0.0,98024.0,47.5753,-121.95,2690.0,174240.0,1.0,2014.0,6.0,26.0,1.0,0.0,1.0,0.0,0.0
2697100140.0,423000.0,4.0,2.25,2200.0,9351.0,1.0,0.0,5.0,7.0,1290.0,910.0,1962.0,0.0,98133.0,47.7448,-122.333,1910.0,8660.0,0.0,2015.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0
8724300030.0,355000.0,3.0,2.25,1860.0,5028.0,2.0,0.0,3.0,8.0,1860.0,0.0,2012.0,0.0,98019.0,47.7318,-121.982,2320.0,5465.0,0.0,2014.0,12.0,23.0,1.0,0.0,0.0,0.0,1.0
8678500060.0,1550000.0,5.0,4.25,6070.0,171626.0,2.0,0.0,3.0,12.0,6070.0,0.0,1999.0,0.0,98024.0,47.5954,-121.95,4680.0,211267.0,1.0,2014.0,7.0,10.0,1.0,0.0,1.0,0.0,0.0
625049299.0,482000.0,2.0,1.0,950.0,3960.0,1.0,0.0,3.0,7.0,950.0,0.0,1941.0,0.0,98103.0,47.6885,-122.337,1320.0,4050.0,0.0,2014.0,12.0,3.0,1.0,0.0,1.0,0.0,0.0
6073200075.0,625000.0,3.0,1.75,1600.0,9135.0,1.0,0.0,5.0,7.0,1600.0,0.0,1955.0,0.0,98006.0,47.5724,-122.179,1580.0,9800.0,1.0,2014.0,7.0,30.0,1.0,0.0,1.0,0.0,0.0
6388900710.0,538000.0,3.0,2.5,2250.0,11632.0,2.0,0.0,3.0,8.0,2250.0,0.0,1988.0,0.0,98056.0,47.5272,-122.169,2360.0,11632.0,1.0,2014.0,12.0,19.0,1.0,0.0,1.0,0.0,0.0
1442860160.0,380000.0,3.0,2.5,2280.0,10255.0,2.0,0.0,4.0,8.0,2280.0,0.0,1985.0,0.0,98058.0,47.4334,-122.161,2310.0,10094.0,0.0,2015.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0
7942600310.0,375000.0,2.0,1.0,940.0,5120.0,1.0,0.0,3.0,7.0,940.0,0.0,1909.0,0.0,98122.0,47.6073,-122.308,1300.0,5120.0,0.0,2014.0,7.0,17.0,1.0,0.0,1.0,0.0,0.0
1545808560.0,245000.0,3.0,2.5,1530.0,8500.0,1.0,0.0,5.0,7.0,1030.0,500.0,1996.0,0.0,98038.0,47.3592,-122.046,1850.0,8140.0,0.0,2015.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0
936000060.0,310000.0,5.0,1.75,2190.0,27260.0,1.0,0.0,4.0,7.0,2190.0,0.0,1947.0,1974.0,98166.0,47.4546,-122.337,1620.0,39480.0,0.0,2014.0,11.0,14.0,1.0,0.0,1.0,0.0,0.0
9808650060.0,1300000.0,3.0,2.0,2350.0,15021.0,1.0,0.0,4.0,8.0,1770.0,580.0,1976.0,0.0,98004.0,47.6408,-122.219,3530.0,15715.0,1.0,2015.0,2.0,25.0,1.0,0.0,1.0,0.0,0.0
3754700160.0,397000.0,4.0,2.0,1440.0,7680.0,1.0,0.0,3.0,7.0,1200.0,240.0,1971.0,0.0,98034.0,47.7245,-122.2,1460.0,9660.0,0.0,2014.0,5.0,6.0,1.0,0.0,0.0,1.0,0.0
305500140.0,365000.0,3.0,2.5,2200.0,4052.0,2.0,0.0,3.0,8.0,2200.0,0.0,2005.0,0.0,98058.0,47.4362,-122.178,2310.0,5082.0,0.0,2015.0,5.0,12.0,1.0,0.0,0.0,0.0,1.0
5468750060.0,328500.0,4.0,3.0,2290.0,8250.0,2.0,0.0,3.0,9.0,2290.0,0.0,1990.0,0.0,98042.0,47.3739,-122.156,2290.0,8250.0,0.0,2014.0,10.0,28.0,1.0,0.0,1.0,0.0,0.0
2944010240.0,988000.0,4.0,3.0,4040.0,19700.0,2.0,0.0,3.0,11.0,4040.0,0.0,1987.0,0.0,98052.0,47.7205,-122.127,3930.0,21887.0,1.0,2014.0,9.0,8.0,1.0,0.0,1.0,0.0,0.0
3454000060.0,1000000.0,4.0,2.5,2610.0,3277.0,1.5,0.0,5.0,8.0,1920.0,690.0,1922.0,0.0,98103.0,47.6636,-122.33,1810.0,3277.0,1.0,2014.0,7.0,22.0,1.0,0.0,1.0,0.0,0.0
646910160.0,237000.0,3.0,2.5,1490.0,2138.0,2.0,0.0,3.0,7.0,1490.0,0.0,2005.0,0.0,98055.0,47.4324,-122.197,1490.0,2094.0,0.0,2014.0,9.0,3.0,1.0,0.0,0.0,1.0,0.0
8564950390.0,525000.0,4.0,2.5,2450.0,5280.0,2.0,0.0,3.0,8.0,2450.0,0.0,2003.0,0.0,98011.0,47.7734,-122.224,2300.0,4674.0,1.0,2014.0,9.0,19.0,1.0,0.0,0.0,0.0,1.0
2268400350.0,749000.0,4.0,2.5,1710.0,9627.0,1.0,0.0,3.0,9.0,1440.0,270.0,1976.0,2014.0,98006.0,47.559,-122.164,2140.0,9131.0,1.0,2014.0,9.0,16.0,1.0,0.0,1.0,0.0,0.0
7504101040.0,722500.0,5.0,2.5,4870.0,11800.0,2.0,0.0,3.0,10.0,3470.0,1400.0,1983.0,0.0,98074.0,47.633,-122.041,3180.0,11398.0,1.0,2014.0,8.0,21.0,1.0,0.0,1.0,0.0,0.0
11500890.0,843000.0,3.0,2.5,3130.0,8750.0,2.0,0.0,3.0,10.0,3130.0,0.0,1991.0,0.0,98052.0,47.6954,-122.103,2860.0,9003.0,1.0,2015.0,3.0,12.0,1.0,0.0,1.0,0.0,0.0
9528102772.0,438000.0,2.0,2.0,1270.0,1372.0,3.0,0.0,3.0,8.0,1270.0,0.0,2000.0,0.0,98115.0,47.6776,-122.318,1610.0,3090.0,0.0,2014.0,7.0,8.0,1.0,0.0,0.0,1.0,0.0
284000223.0,578000.0,3.0,1.75,2120.0,10875.0,1.0,2.0,3.0,8.0,1540.0,580.0,1977.0,0.0,98146.0,47.504,-122.382,2460.0,11760.0,1.0,2014.0,9.0,16.0,1.0,0.0,1.0,0.0,0.0
3353401710.0,227950.0,3.0,1.5,1670.0,8230.0,1.0,0.0,5.0,7.0,1670.0,0.0,1954.0,0.0,98001.0,47.2613,-122.255,2077.0,4910.0,0.0,2014.0,9.0,23.0,1.0,0.0,1.0,0.0,0.0
8159610030.0,196000.0,3.0,2.25,2070.0,11576.0,2.0,0.0,3.0,7.0,2070.0,0.0,1974.0,0.0,98001.0,47.3417,-122.271,1890.0,7519.0,0.0,2014.0,7.0,22.0,1.0,0.0,1.0,0.0,0.0
3179100435.0,641000.0,2.0,1.0,1420.0,5332.0,1.0,0.0,3.0,8.0,1070.0,350.0,1953.0,0.0,98105.0,47.6694,-122.275,2400.0,5406.0,1.0,2014.0,7.0,15.0,1.0,0.0,0.0,0.0,1.0
822079033.0,350000.0,3.0,1.5,1250.0,219978.0,1.0,0.0,4.0,6.0,1250.0,0.0,1980.0,0.0,98038.0,47.4056,-121.955,1930.0,210394.0,0.0,2015.0,4.0,22.0,1.0,0.0,1.0,0.0,0.0
8857600960.0,205000.0,3.0,1.0,940.0,7980.0,1.0,0.0,4.0,7.0,940.0,0.0,1960.0,0.0,98032.0,47.3838,-122.289,1150.0,8050.0,0.0,2014.0,8.0,19.0,1.0,0.0,1.0,0.0,0.0
1774000200.0,400000.0,3.0,1.75,1920.0,9102.0,1.0,0.0,3.0,7.0,1920.0,0.0,1968.0,0.0,98072.0,47.7487,-122.082,1920.0,9760.0,0.0,2014.0,12.0,2.0,1.0,0.0,0.0,0.0,1.0
2024069128.0,1030000.0,3.0,2.5,3545.0,9816.0,1.0,0.0,3.0,10.0,2610.0,935.0,2005.0,0.0,98027.0,47.5534,-122.078,3630.0,7704.0,1.0,2014.0,11.0,10.0,1.0,0.0,0.0,1.0,0.0
1049010390.0,505000.0,3.0,2.0,1260.0,5460.0,1.0,0.0,3.0,7.0,1260.0,0.0,1972.0,0.0,98034.0,47.7355,-122.18,1510.0,5460.0,1.0,2015.0,3.0,19.0,1.0,0.0,1.0,0.0,0.0
7905370390.0,475000.0,5.0,2.5,2340.0,7200.0,1.0,0.0,3.0,7.0,1300.0,1040.0,1975.0,0.0,98034.0,47.7206,-122.211,1930.0,7221.0,0.0,2014.0,10.0,9.0,1.0,0.0,1.0,0.0,0.0
4140090240.0,520000.0,3.0,2.25,2590.0,9263.0,1.0,0.0,5.0,8.0,1440.0,1150.0,1977.0,0.0,98028.0,47.7691,-122.262,2580.0,9450.0,1.0,2014.0,11.0,5.0,1.0,0.0,1.0,0.0,0.0
4055700030.0,1450000.0,3.0,4.5,3970.0,24920.0,2.0,2.0,3.0,10.0,3260.0,710.0,1977.0,1999.0,98034.0,47.7183,-122.258,2610.0,13838.0,1.0,2015.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0
3775300030.0,333500.0,3.0,1.75,1220.0,9732.0,1.0,0.0,3.0,7.0,1220.0,0.0,1965.0,0.0,98011.0,47.7736,-122.214,1630.0,10007.0,0.0,2014.0,12.0,31.0,1.0,0.0,0.0,1.0,0.0
2525300030.0,232000.0,3.0,1.0,1400.0,10403.0,1.0,0.0,4.0,6.0,1400.0,0.0,1976.0,0.0,98038.0,47.362,-122.029,1230.0,10209.0,0.0,2015.0,2.0,22.0,1.0,0.0,0.0,0.0,1.0
1324059104.0,691100.0,3.0,2.75,2360.0,16117.0,1.0,0.0,4.0,8.0,1710.0,650.0,1983.0,0.0,98006.0,47.5698,-122.121,2120.0,16117.0,1.0,2015.0,4.0,21.0,1.0,0.0,1.0,0.0,0.0
2287000030.0,811000.0,3.0,1.75,1870.0,9897.0,1.0,0.0,4.0,8.0,1870.0,0.0,1960.0,0.0,98040.0,47.5505,-122.221,1900.0,10005.0,1.0,2014.0,10.0,14.0,1.0,0.0,1.0,0.0,0.0
7702010030.0,551000.0,3.0,2.5,2830.0,5802.0,2.0,0.0,3.0,9.0,2830.0,0.0,2001.0,0.0,98028.0,47.7605,-122.234,2500.0,5788.0,1.0,2014.0,5.0,20.0,1.0,0.0,0.0,1.0,0.0
1529200340.0,496500.0,3.0,2.5,2260.0,3640.0,2.0,0.0,3.0,8.0,2260.0,0.0,1994.0,0.0,98072.0,47.7356,-122.157,2350.0,3710.0,0.0,2015.0,1.0,8.0,1.0,0.0,0.0,1.0,0.0
2122039094.0,705000.0,3.0,3.0,1970.0,20978.0,2.0,3.0,4.0,9.0,1770.0,200.0,1980.0,0.0,98070.0,47.3844,-122.438,2280.0,75396.0,1.0,2014.0,11.0,26.0,0.0,1.0,1.0,0.0,0.0
1742800030.0,578000.0,4.0,2.5,3140.0,9225.0,1.0,2.0,5.0,9.0,1770.0,1370.0,1966.0,0.0,98055.0,47.4904,-122.226,2460.0,9600.0,1.0,2014.0,6.0,12.0,1.0,0.0,0.0,0.0,1.0
1796360350.0,255000.0,3.0,1.75,1240.0,8659.0,1.0,0.0,5.0,7.0,1240.0,0.0,1986.0,0.0,98042.0,47.3663,-122.089,1490.0,8223.0,0.0,2015.0,1.0,28.0,1.0,0.0,1.0,0.0,0.0
6154500070.0,1050000.0,4.0,3.5,3450.0,7832.0,2.0,0.0,3.0,10.0,3450.0,0.0,2007.0,0.0,98006.0,47.5637,-122.123,3220.0,8567.0,1.0,2014.0,6.0,26.0,1.0,0.0,1.0,0.0,0.0
1843100340.0,348000.0,3.0,2.25,2570.0,8491.0,2.0,0.0,4.0,8.0,2570.0,0.0,1989.0,0.0,98042.0,47.3759,-122.125,2400.0,8049.0,0.0,2015.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0
8944290160.0,230000.0,3.0,2.0,1510.0,3413.0,2.0,0.0,3.0,7.0,1510.0,0.0,1985.0,0.0,98031.0,47.3912,-122.167,1570.0,3777.0,0.0,2014.0,11.0,4.0,1.0,0.0,0.0,0.0,1.0
4166600473.0,359500.0,4.0,2.25,2390.0,11250.0,2.0,0.0,3.0,9.0,2390.0,0.0,1988.0,0.0,98023.0,47.3305,-122.371,2480.0,11250.0,0.0,2014.0,12.0,9.0,1.0,0.0,1.0,0.0,0.0
7282300125.0,330000.0,3.0,1.0,980.0,7000.0,1.0,0.0,3.0,6.0,980.0,0.0,1953.0,0.0,98133.0,47.7617,-122.357,1220.0,7000.0,0.0,2014.0,11.0,12.0,1.0,0.0,1.0,0.0,0.0
8658300340.0,80000.0,1.0,0.75,430.0,5050.0,1.0,0.0,2.0,4.0,430.0,0.0,1912.0,0.0,98014.0,47.6499,-121.909,1200.0,7500.0,0.0,2014.0,5.0,23.0,1.0,0.0,1.0,0.0,0.0
2419600075.0,465000.0,3.0,1.75,1480.0,6360.0,1.0,0.0,3.0,7.0,1480.0,0.0,1954.0,0.0,98133.0,47.7311,-122.353,1480.0,6360.0,0.0,2014.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0
2621760350.0,325000.0,4.0,2.5,1850.0,7324.0,2.0,0.0,3.0,8.0,1850.0,0.0,1997.0,0.0,98042.0,47.3701,-122.107,2100.0,7329.0,0.0,2014.0,10.0,15.0,1.0,0.0,0.0,1.0,0.0
1723049270.0,340500.0,3.0,2.0,2270.0,28025.0,1.0,0.0,4.0,7.0,1920.0,350.0,1947.0,0.0,98168.0,47.4857,-122.318,1770.0,14833.0,0.0,2015.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0
4123840310.0,342500.0,3.0,2.5,1810.0,5192.0,2.0,0.0,3.0,8.0,1810.0,0.0,1993.0,0.0,98038.0,47.3724,-122.042,1810.0,6200.0,0.0,2015.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0
2172000075.0,290900.0,2.0,2.0,1610.0,17600.0,2.0,0.0,3.0,6.0,1610.0,0.0,1930.0,1983.0,98178.0,47.4855,-122.266,1310.0,12950.0,0.0,2014.0,6.0,23.0,1.0,0.0,1.0,0.0,0.0
8651611170.0,868700.0,3.0,4.25,3840.0,6161.0,2.0,0.0,3.0,10.0,3840.0,0.0,2000.0,0.0,98074.0,47.6336,-122.064,3230.0,7709.0,1.0,2015.0,2.0,13.0,1.0,0.0,1.0,0.0,0.0
8820902200.0,1200000.0,4.0,2.75,4110.0,8400.0,2.0,1.0,3.0,9.0,3130.0,980.0,1928.0,2013.0,98125.0,47.717,-122.281,2820.0,8400.0,1.0,2014.0,11.0,13.0,1.0,0.0,0.0,1.0,0.0
8651610890.0,1150000.0,4.0,3.25,4190.0,10259.0,2.0,0.0,3.0,11.0,3150.0,1040.0,2000.0,0.0,98074.0,47.6332,-122.066,4300.0,11919.0,1.0,2014.0,10.0,14.0,1.0,0.0,0.0,0.0,1.0
1853080570.0,859900.0,4.0,2.75,3390.0,6298.0,2.0,0.0,3.0,9.0,3390.0,0.0,2011.0,0.0,98074.0,47.5906,-122.062,3390.0,7111.0,1.0,2014.0,8.0,11.0,1.0,0.0,1.0,0.0,0.0
3629920030.0,520000.0,4.0,2.25,1890.0,3006.0,2.0,0.0,3.0,7.0,1890.0,0.0,2003.0,0.0,98029.0,47.5461,-121.998,1580.0,3000.0,1.0,2014.0,8.0,8.0,1.0,0.0,1.0,0.0,0.0
1604602050.0,460000.0,3.0,2.5,1610.0,2527.0,2.0,2.0,3.0,9.0,1080.0,530.0,2005.0,0.0,98118.0,47.5674,-122.29,1610.0,4173.0,0.0,2014.0,7.0,11.0,1.0,0.0,0.0,1.0,0.0
6844700810.0,438924.0,3.0,1.5,1050.0,4590.0,1.0,0.0,3.0,7.0,850.0,200.0,1949.0,0.0,98115.0,47.6943,-122.29,1770.0,5400.0,0.0,2014.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0
66000070.0,315000.0,2.0,1.0,630.0,6550.0,1.0,0.0,3.0,5.0,630.0,0.0,1918.0,0.0,98126.0,47.5486,-122.38,1420.0,6550.0,0.0,2015.0,4.0,6.0,1.0,0.0,1.0,0.0,0.0
6665800030.0,590000.0,4.0,2.75,2910.0,10650.0,1.0,2.0,3.0,8.0,1780.0,1130.0,1975.0,0.0,98033.0,47.6658,-122.188,2920.0,10988.0,1.0,2014.0,7.0,18.0,1.0,0.0,0.0,1.0,0.0
2205700350.0,378500.0,4.0,1.75,1700.0,8640.0,1.0,0.0,3.0,7.0,850.0,850.0,1955.0,0.0,98006.0,47.5772,-122.153,1620.0,9000.0,0.0,2014.0,11.0,4.0,1.0,0.0,0.0,0.0,1.0
5466000030.0,328500.0,3.0,2.5,1950.0,8130.0,2.0,0.0,4.0,9.0,1950.0,0.0,1990.0,0.0,98042.0,47.3875,-122.161,2350.0,7691.0,0.0,2014.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0
6189200125.0,849950.0,3.0,3.0,2990.0,9773.0,2.0,0.0,4.0,8.0,2990.0,0.0,1973.0,0.0,98005.0,47.6344,-122.174,2230.0,11553.0,1.0,2015.0,3.0,25.0,1.0,0.0,1.0,0.0,0.0
9169600135.0,525000.0,3.0,1.5,1350.0,6000.0,1.0,2.0,3.0,7.0,900.0,450.0,1950.0,0.0,98136.0,47.5275,-122.391,1730.0,6012.0,1.0,2014.0,10.0,27.0,1.0,0.0,1.0,0.0,0.0
2625069070.0,1390000.0,4.0,3.25,4860.0,181319.0,2.5,0.0,3.0,9.0,4860.0,0.0,1993.0,0.0,98074.0,47.6179,-122.005,3850.0,181319.0,1.0,2015.0,4.0,10.0,1.0,0.0,0.0,1.0,0.0
8732131090.0,295000.0,4.0,2.5,2160.0,7725.0,1.0,0.0,4.0,8.0,1460.0,700.0,1978.0,0.0,98023.0,47.3078,-122.378,2060.0,8250.0,0.0,2015.0,4.0,28.0,1.0,0.0,1.0,0.0,0.0
9286000240.0,1070000.0,6.0,3.5,4860.0,11793.0,2.0,0.0,3.0,11.0,3860.0,1000.0,1998.0,0.0,98006.0,47.5521,-122.137,3600.0,11793.0,1.0,2014.0,7.0,11.0,1.0,0.0,1.0,0.0,0.0
1895000260.0,207950.0,2.0,2.0,890.0,5000.0,1.0,0.0,3.0,6.0,890.0,0.0,1917.0,0.0,98118.0,47.5158,-122.264,1860.0,5000.0,0.0,2014.0,7.0,21.0,1.0,0.0,1.0,0.0,0.0
8691370400.0,699900.0,4.0,2.75,2810.0,7302.0,2.0,0.0,3.0,9.0,2810.0,0.0,2002.0,0.0,98075.0,47.5985,-121.977,2820.0,7302.0,1.0,2014.0,12.0,16.0,1.0,0.0,0.0,0.0,1.0
5423010350.0,1280000.0,5.0,2.5,3400.0,9500.0,2.0,1.0,4.0,8.0,3400.0,0.0,1977.0,0.0,98027.0,47.5645,-122.082,3080.0,11081.0,1.0,2015.0,2.0,10.0,1.0,0.0,1.0,0.0,0.0
8562501040.0,452000.0,4.0,1.5,1580.0,7350.0,1.0,0.0,4.0,7.0,960.0,620.0,1963.0,0.0,98052.0,47.6734,-122.154,1560.0,7350.0,0.0,2014.0,11.0,20.0,1.0,0.0,1.0,0.0,0.0
2475200140.0,370000.0,3.0,2.0,1680.0,5036.0,1.0,1.0,4.0,7.0,1680.0,0.0,1987.0,0.0,98055.0,47.4734,-122.186,1680.0,4921.0,0.0,2015.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0
7942100310.0,232000.0,3.0,1.75,1300.0,11230.0,1.0,0.0,5.0,7.0,1300.0,0.0,1968.0,0.0,98042.0,47.3811,-122.087,1300.0,10794.0,0.0,2015.0,1.0,27.0,1.0,0.0,0.0,1.0,0.0
3760000030.0,669950.0,5.0,2.5,2820.0,14062.0,2.0,0.0,4.0,7.0,2380.0,440.0,1960.0,0.0,98034.0,47.7081,-122.215,1910.0,10392.0,1.0,2014.0,10.0,30.0,1.0,0.0,1.0,0.0,0.0
1727500340.0,397500.0,3.0,2.0,1510.0,6710.0,1.0,0.0,3.0,7.0,1070.0,440.0,1972.0,0.0,98034.0,47.7193,-122.216,1660.0,6600.0,0.0,2014.0,6.0,14.0,1.0,0.0,1.0,0.0,0.0
9828702519.0,490000.0,2.0,2.5,1230.0,1391.0,2.0,0.0,3.0,8.0,870.0,360.0,2004.0,0.0,98112.0,47.6192,-122.301,1240.0,1350.0,0.0,2014.0,5.0,12.0,1.0,0.0,1.0,0.0,0.0
4432600075.0,725000.0,4.0,2.0,2110.0,4140.0,2.0,0.0,3.0,9.0,1710.0,400.0,1925.0,2003.0,98116.0,47.5836,-122.387,1440.0,4420.0,1.0,2015.0,1.0,28.0,1.0,0.0,1.0,0.0,0.0
7806300030.0,299000.0,3.0,2.75,3080.0,19635.0,1.0,2.0,4.0,7.0,1610.0,1470.0,1958.0,0.0,98032.0,47.3841,-122.284,2424.0,12410.0,0.0,2014.0,9.0,17.0,1.0,0.0,0.0,1.0,0.0
